pantone,name,hex,rgb,skc,family,shade,needs_review
17-3926TPG,Troposphere,#79879F,"121,135,159",6500,6,500,False
18-3919TPG,Bluefin,#576A7E,"87,106,126",6600,6,600,False
16-3919TPG,Eventide,#909BB5,"144,155,181",6420,6,420,False
16-4019TPG,Forever Blue,#839ABB,"131,154,187",6430,6,430,False
17-4015TPG,Infinity,#6B7D98,"107,125,152",6530,6,530,False
17-3915TPG,Tempest,#76819B,"118,129,155",6510,6,510,False
17-3917TPG,Stonewash,#77839E,"119,131,158",6510,6,510,False
17-3918TPG,Country Blue,#707E9B,"112,126,155",6530,6,530,False
19-3929TPG,Vintage Indigo,#535D71,"83,93,113",6640,6,640,False
18-3916TPG,Flint Stone,#687585,"104,117,133",6560,6,560,False
18-3910TPG,Folkstone Gray,#61697A,"97,105,122",6600,6,600,False
18-3912TPG,Grisaille,#616676,"97,102,118",6610,6,610,False
19-4121TPG,Blue Wing Teal,#384B60,"56,75,96",6720,6,720,False
19-4028TPG,Insignia Blue,#414C60,"65,76,96",6710,6,710,False
19-4118TPG,Dark Denim,#425267,"66,82,103",6690,6,690,False
19-4122TPG,Moonlit Ocean,#354558,"53,69,88",6740,6,740,False
17-3919TPG,Purple Impression,#8791B5,"135,145,181",6460,6,460,False
17-3923TPG,Colony Blue,#67789C,"103,120,156",6550,6,550,False
18-3921TPG,Bijou Blue,#4D6080,"77,96,128",6640,6,640,False
19-4030TPG,True Navy,#4C5B7D,"76,91,125",6650,6,650,False
19-3926TPG,Crown Blue,#52566C,"82,86,108",6670,6,670,False
19-4031TPG,Sargasso Sea,#485167,"72,81,103",6690,6,690,False
19-4024TPG,Dress Blues,#363D4E,"54,61,78",6770,6,770,False
17-3920TPG,English Manor,#7181A3,"113,129,163",6520,6,520,False
18-3920TPG,Coastal Fjord,#566284,"86,98,132",6620,6,620,False
18-3917TPG,Gray Blue,#565F7E,"86,95,126",6630,6,630,False
19-3928TPG,Blue Indigo,#515A75,"81,90,117",6650,6,650,False
19-3919TPG,Nightshadow Blue,#595F73,"89,95,115",6640,6,640,False
19-3915TPG,Graystone,#4D4E5F,"77,78,95",6700,6,700,False
19-3815TPG,Evening Blue,#3A384D,"58,56,77",6780,6,780,False
17-3922TPG,Blue Ice,#747EA0,"116,126,160",6520,6,520,False
18-3927TPG,Velvet Morning,#666E91,"102,110,145",6580,6,580,False
18-3932TPG,Marlin,#5B6487,"91,100,135",6610,6,610,False
19-3936TPG,Skipper Blue,#55567B,"85,86,123",6660,6,660,False
19-3839TPG,Blue Ribbon,#4A4A69,"74,74,105",6710,6,710,False
19-3830TPG,Astral Aura,#3F3C57,"63,60,87",6760,6,760,False
19-3810TPG,Eclipse,#3B3A50,"59,58,80",6770,6,770,False
19-3934TPG,Oceana,#434D68,"67,77,104",6700,6,700,False
19-3932TPG,Naval Academy,#3D4053,"61,64,83",6750,6,750,False
19-3943TPG,Bellwether Blue,#383F65,"56,63,101",6750,6,750,False
19-3851TPG,Midnight Sail,#3F425D,"63,66,93",6740,6,740,False
19-3942TPG,Beacon Blue,#3D3D5E,"61,61,94",6760,6,760,False
19-3937TPG,Ocean Cavern,#3A3F59,"58,63,89",6750,6,750,False
19-3838TPG,Rhodonite,#3E3B59,"62,59,89",6760,6,760,False
19-3935TPG,Deep Cobalt,#4B4F6B,"75,79,107",6690,6,690,False
19-4027TPG,Estate Blue,#3A4462,"58,68,98",6740,6,740,False
19-3938TPG,Twilight Blue,#424C6D,"66,76,109",6700,6,700,False
19-3939TPG,Blueprint,#3B4166,"59,65,102",6740,6,740,False
19-3940TPG,Blue Depths,#3D4161,"61,65,97",6740,6,740,False
19-3933TPG,Medieval Blue,#3F425C,"63,66,92",6740,6,740,False
19-3925TPG,Patriot Blue,#42455D,"66,69,93",6730,6,730,False
19-4111TPG,Pageant Blue,#353E52,"53,62,82",6760,6,760,False
19-4109TPG,After Midnight,#3E424B,"62,66,75",6750,6,750,False
19-4018TPG,Seaborne,#41424E,"65,66,78",6740,6,740,False
19-3812TPG,Baritone Blue,#3A3A46,"58,58,70",6780,6,780,False
19-4017TPG,Spellbound,#444B5A,"68,75,90",6710,6,710,False
19-3811TPG,Inkling,#3E3C49,"62,60,73",6770,6,770,False
19-4105TPG,Polar Night,#43454F,"67,69,79",6730,6,730,False
19-3921TPG,Black Iris,#383E4E,"56,62,78",6760,6,760,False
19-3831TPG,Maritime Blue,#3E3D4C,"62,61,76",6760,6,760,False
19-4025TPG,Mood Indigo,#434A59,"67,74,89",6720,6,720,False
19-3920TPG,Peacoat,#3F3F50,"63,63,80",6750,6,750,False
19-4010TPG,Total Eclipse,#3B4049,"59,64,73",6760,6,760,False
19-4022TPG,Parisian Night,#40434F,"64,67,79",6740,6,740,False
19-4020TPG,Dark Sapphire,#3A3D49,"58,61,73",6770,6,770,False
19-3930TPG,Odyssey Gray,#4F4F5C,"79,79,92",9690,9,690,False
19-4009TPG,Outer Space,#3B414F,"59,65,79",6750,6,750,False
19-3927TPG,Graphite,#484754,"72,71,84",6720,6,720,False
19-4023TPG,Blue Nights,#434752,"67,71,82",6730,6,730,False
19-3923TPG,Navy Blazer,#3B3D4B,"59,61,75",6760,6,760,False
19-3922TPG,Sky Captain,#393C47,"57,60,71",6770,6,770,False
19-3713TPG,Deep Well,#3E3C47,"62,60,71",6770,6,770,False
19-4014TPG,Ombre Blue,#4C525C,"76,82,92",6690,6,690,False
19-4019TPG,India Ink,#4A4F59,"74,79,89",6700,6,700,False
19-4013TPG,Dark Navy,#414349,"65,67,73",9740,9,740,False
19-4015TPG,Blue Graphite,#404347,"64,67,71",9740,9,740,False
19-4011TPG,Salute,#3B3F49,"59,63,73",6760,6,760,False
19-4218TPG,Vulcan,#3F4147,"63,65,71",9750,9,750,False
19-3924TPG,Night Sky,#3B3C48,"59,60,72",6770,6,770,False
19-4908TPG,Magical Forest,#394448,"57,68,72",6750,6,750,False
19-4112TPG,Stratified Sea,#3B4853,"59,72,83",6730,6,730,False
19-4108TPG,Sea Storm,#414A53,"65,74,83",6720,6,720,False
19-3944TPG,Overture,#3F4251,"63,66,81",6740,6,740,False
19-4016TPG,Inkwell,#434752,"67,71,82",6730,6,730,False
19-4051TPG,Collegiate Blue,#3F454C,"63,69,76",6740,6,740,False
19-3916TPG,Charcoal Art,#424047,"66,64,71",9750,9,750,False
16-3916TPG,Sleet,#9D9EA4,"157,158,164",9410,9,410,False
15-4307TPG,Tradewinds,#878F99,"135,143,153",6470,6,470,False
18-4214TPG,Stormy Weather,#616E76,"97,110,118",6590,6,590,False
19-4215TPG,Turbulence,#595F66,"89,95,102",9640,9,640,False
19-4110TPG,Midnight Navy,#444E5A,"68,78,90",6700,6,700,False
19-4021TPG,Blueberry,#3A414A,"58,65,74",6750,6,750,False
19-4012TPG,Carbon,#3C3F48,"60,63,72",6760,6,760,False
17-4020TPG,Blue Shadow,#6C88A1,"108,136,161",6500,6,500,False
19-4227TPG,Indian Teal,#485F6F,"72,95,111",6650,6,650,False
19-4318TPG,Mallard Blue,#476577,"71,101,119",6630,6,630,False
18-3918TPG,China Blue,#576B7D,"87,107,125",6600,6,600,False
19-4229TPG,Orion Blue,#4C5B66,"76,91,102",6660,6,660,False
19-4220TPG,Dark Slate,#4E5A61,"78,90,97",6660,6,660,False
19-4316TPG,Stargazer,#445A65,"68,90,101",6670,6,670,False
17-4019TPG,Mountain Spring,#7C95A9,"124,149,169",6460,6,460,False
17-4018TPG,Windward Blue,#738799,"115,135,153",6500,6,500,False
18-4221TPG,Spring Lake,#698295,"105,130,149",6520,6,520,False
18-4218TPG,Blue Fusion,#53687C,"83,104,124",6610,6,610,False
18-3923TPG,Oceanview,#596F80,"89,111,128",6590,6,590,False
19-4129TPG,Key Largo,#3F5165,"63,81,101",6700,6,700,False
19-4128TPG,Titan,#35465A,"53,70,90",6740,6,740,False
18-4220TPG,Provincial Blue,#5F7E94,"95,126,148",6540,6,540,False
18-4217TPG,Bluestone,#587587,"88,117,135",6570,6,570,False
18-4320TPG,Aegean Blue,#567789,"86,119,137",6560,6,560,False
18-3922TPG,Coronet Blue,#5A7490,"90,116,144",6570,6,570,False
18-4020TPG,Captain's Blue,#5B7691,"91,118,145",6560,6,560,False
18-4025TPG,Copen Blue,#587189,"88,113,137",6580,6,580,False
18-4026TPG,Stellar,#46647D,"70,100,125",6630,6,630,False
18-4215TPG,Blue Mirage,#5C707E,"92,112,126",6580,6,580,False
18-4028TPG,Bering Sea,#546275,"84,98,117",6630,6,630,False
19-4126TPG,Deep Dive,#385265,"56,82,101",6700,6,700,False
19-4038TPG,Gibraltar Sea,#30475E,"48,71,94",6740,6,740,False
19-4120TPG,Blue Opal,#2E4762,"46,71,98",6740,6,740,False
19-4034TPG,Sailor Blue,#2E4A62,"46,74,98",6730,6,730,False
19-4125TPG,Majolica Blue,#3E4E5F,"62,78,95",6710,6,710,False
17-4023TPG,Blue Heaven,#5D7E98,"93,126,152",6540,6,540,False
18-4222TPG,Bluesteel,#476C84,"71,108,132",6600,6,600,False
18-4018TPG,Real Teal,#4B6479,"75,100,121",6630,6,630,False
19-4127TPG,Midnight,#38637B,"56,99,123",6640,6,640,False
18-4023TPG,Blue Ashes,#46657D,"70,101,125",6630,6,630,False
19-4234TPG,Ink Blue,#2E5C73,"46,92,115",6670,6,670,False
19-4241TPG,Moroccan Blue,#265870,"38,88,112",6680,6,680,False
14-4106TPG,Gray Dawn,#B7BECB,"183,190,203",6310,6,310,False
14-4206TPG,Pearl Blue,#ACB9BF,"172,185,191",6330,6,330,False
14-4210TPG,Celestial Blue,#A4B5C5,"164,181,197",6340,6,340,False
15-4008TPG,Blue Fog,#97ABBD,"151,171,189",6380,6,380,False
16-4010TPG,Dusty Blue,#889BAE,"136,155,174",6430,6,430,False
16-4013TPG,Ashley Blue,#879AAC,"135,154,172",6440,6,440,False
17-4021TPG,Faded Denim,#798FA8,"121,143,168",6470,6,470,False
12-4303TPG,Country Air,#D1DEEA,"209,222,234",6210,6,210,False
12-4202TPG,Delicate Blue,#C7DFEC,"199,223,236",6210,6,210,False
14-4215TPG,Skyride,#B4C7D7,"180,199,215",6290,6,290,False
14-4316TPG,Summer Song,#A4C6DE,"164,198,222",6300,6,300,False
14-4123TPG,Clear Sky,#A0C0DD,"160,192,221",6310,6,310,False
14-4209TPG,Subdued Blue,#A7B6C8,"167,182,200",6340,6,340,False
16-4118TPG,Glacier Lake,#84A3BC,"132,163,188",6410,6,410,False
13-4111TPG,Plein Air,#C4CED6,"196,206,214",6260,6,260,False
13-4200TPG,Omphalodes,#B3CBD9,"179,203,217",6280,6,280,False
14-4317TPG,Cool Blue,#A5C7DB,"165,199,219",6290,6,290,False
14-4313TPG,Aquamarine,#9BC4D5,"155,196,213",6310,6,310,False
15-4005TPG,Dream Blue,#9EBDD0,"158,189,208",6320,6,320,False
14-4318TPG,Sky Blue,#8DBCD4,"141,188,212",6340,6,340,False
15-4319TPG,Air Blue,#7CAECA,"124,174,202",6380,6,380,False
15-4105TPG,Angel Falls,#9CBAD4,"156,186,212",6330,6,330,False
16-4120TPG,Dusk Blue,#7DA0BD,"125,160,189",6420,6,420,False
16-4127TPG,Heritage Blue,#679BBE,"103,155,190",6440,6,440,False
17-4123TPG,Niagara,#5D8DAA,"93,141,170",6490,6,490,False
17-4131TPG,Cendre Blue,#4882AA,"72,130,170",6530,6,530,False
18-4232TPG,Faience,#396F90,"57,111,144",6600,6,600,False
18-4231TPG,Blue Sapphire,#2E6784,"46,103,132",6630,6,630,False
17-4336TPG,Blithe,#2888BE,"40,136,190",6520,6,520,False
17-4433TPG,Dresden Blue,#008AC0,"0,138,192",6510,6,510,False
18-4334TPG,Mediterranian Blue,#2E7BA8,"46,123,168",6560,6,560,False
18-4330TPG,Swedish Blue,#2982B1,"41,130,177",6540,6,540,False
18-4440TPG,Cloisonné,#0080B8,"0,128,184",6540,6,540,False
17-4247TPG,Diva Blue,#0084C0,"0,132,192",6530,6,530,False
18-4434TPG,Mykonos Blue,#045E88,"4,94,136",6660,6,660,False
15-4427TPG,Norse Blue,#56A8CB,"86,168,203",6410,6,410,False
17-4540TPG,Hawaiian Ocean,#009AC9,"0,154,201",6470,6,470,True
17-4432TPG,Vivid Blue,#008CB5,"0,140,181",6510,6,510,True
17-4440TPG,Blue Danube,#008AB6,"0,138,182",6520,6,520,True
18-4535TPG,Blue Jewel,#0086B5,"0,134,181",6530,6,530,False
18-4538TPG,Hawaiian Surf,#007FAF,"0,127,175",6550,6,550,False
18-4537TPG,Methyl Blue,#007CAD,"0,124,173",6560,6,560,False
14-4514TPG,Atomizer,#9AD7EC,"154,215,236",6260,6,260,False
16-4520TPG,Splish Splash,#68BEE0,"104,190,224",6340,6,340,False
15-4421TPG,Blue Grotto,#63AED0,"99,174,208",6390,6,390,False
15-4428TPG,Crystal Seas,#60B1D3,"96,177,211",6380,6,380,False
16-4526TPG,Swim Cap,#41A9D4,"65,169,212",6410,6,410,False
16-4530TPG,Aquarius,#42ADD5,"66,173,213",6400,6,400,False
16-4529TPG,Cyan Blue,#23A3C7,"35,163,199",6440,6,440,True
13-4307TPG,Tropical Breeze,#89CFE7,"137,207,231",6280,6,280,False
14-4310TPG,Blue Topaz,#7BBED4,"123,190,212",6340,6,340,True
14-4522TPG,Bachelor Button,#4CB9D6,"76,185,214",6370,6,370,True
15-4720TPG,River Blue,#44B0CD,"68,176,205",6400,6,400,True
16-4535TPG,Blue Atoll,#00B5D7,"0,181,215",7390,7,390,True
16-4427TPG,Horizon Blue,#37A1C2,"55,161,194",6440,6,440,True
17-4427TPG,Bluejay,#3085A8,"48,133,168",6530,6,530,False
13-4410TPG,Cooling Spray,#C7E3EE,"199,227,238",6200,6,200,False
13-4401TPG,Quiet Tide,#C3E5F1,"195,229,241",6200,6,200,False
12-4401TPG,Spun Sugar,#B8DFEC,"184,223,236",6220,6,220,True
14-4311TPG,Corydalis Blue,#ADCFDF,"173,207,223",6270,6,270,False
13-4411TPG,Crystal Blue,#A0C9DB,"160,201,219",6290,6,290,False
14-4516TPG,Petit four,#86C3D5,"134,195,213",6320,6,320,True
16-4421TPG,Blue Mist,#5DADC7,"93,173,199",6400,6,400,True
18-4430TPG,Fjord Blue,#007493,"0,116,147",6590,6,590,True
18-4528TPG,Mosaic Blue,#117893,"17,120,147",6580,6,580,True
18-4432TPG,Turkish Tile,#056E8F,"5,110,143",6610,6,610,True
18-4530TPG,Celestial,#2B6E8D,"43,110,141",6610,6,610,False
18-4225TPG,Saxony Blue,#3C6B82,"60,107,130",6610,6,610,False
19-4342TPG,Seaport,#116383,"17,99,131",6650,6,650,False
19-4329TPG,Corsair,#2D5F74,"45,95,116",6660,6,660,False
17-4328TPG,Blue Moon,#4088A6,"64,136,166",6520,6,520,False
17-4429TPG,Navagio Bay,#3F86A3,"63,134,163",6520,6,520,False
18-4630TPG,Tahitian Tide,#007286,"0,114,134",7600,7,600,True
19-4536TPG,Crystal Teal,#006883,"0,104,131",6640,6,640,True
19-4540TPG,Deep Lagoon,#185E6F,"24,94,111",6670,6,670,True
19-4535TPG,Ocean Depths,#076A7D,"7,106,125",7630,7,630,True
19-4340TPG,Lyons Blue,#29627C,"41,98,124",6650,6,650,False
16-4525TPG,Maui Blue,#55A4B9,"85,164,185",6430,6,430,True
17-4728TPG,Algiers Blue,#00869F,"0,134,159",7540,7,540,True
17-4530TPG,Barrier Reef,#0088A5,"0,136,165",6530,6,530,True
17-4730TPG,Caneel Bay,#0086A3,"0,134,163",6540,6,540,True
18-4525TPG,Caribbean Sea,#0085A3,"0,133,163",6540,6,540,True
17-4735TPG,Capri Breeze,#008AA0,"0,138,160",7530,7,530,True
18-4733TPG,Enamel Blue,#007F95,"0,127,149",7560,7,560,True
12-4608TPG,Clearwater,#ABD6DF,"171,214,223",6250,6,250,True
14-4816TPG,Blue Radiance,#64C8D3,"100,200,211",7320,7,320,True
15-4722TPG,Capri,#49BBCA,"73,187,202",7370,7,370,True
15-4825TPG,Blue Curacao,#36BAC6,"54,186,198",7380,7,380,True
16-4725TPG,Scuba Blue,#00AEC5,"0,174,197",7410,7,410,True
16-4834TPG,Bluebird,#00A1B4,"0,161,180",7450,7,450,True
16-4728TPG,Peacock Blue,#00A4B7,"0,164,183",7440,7,440,True
13-4409TPG,Blue Glow,#ABD2DC,"171,210,220",6260,6,260,True
14-4510TPG,Aquatic,#97C0CC,"151,192,204",6320,6,320,True
14-4315TPG,Sea Angel,#9AC1CD,"154,193,205",6320,6,320,True
13-5410TPG,Iced Aqua,#AED6E0,"174,214,224",6250,6,250,True
14-4508TPG,Stratosphere,#9ABFCB,"154,191,203",6320,6,320,True
14-4512TPG,Porcelain Blue,#90BFCC,"144,191,204",6330,6,330,True
15-4415TPG,Milky Blue,#74A9BD,"116,169,189",6400,6,400,False
13-4304TPG,Ballad Blue,#BCCCDA,"188,204,218",6270,6,270,False
13-4308TPG,Baby Blue,#B3C7D6,"179,199,214",6290,6,290,False
15-4312TPG,Forget-Me-Not,#8EADBF,"142,173,191",6380,6,380,False
16-4519TPG,Delphinium Blue,#669DB2,"102,157,178",6440,6,440,False
17-4320TPG,Adriatic Blue,#638D9F,"99,141,159",6490,6,490,False
17-4421TPG,Larkspur,#427C93,"66,124,147",6560,6,560,False
17-4716TPG,Storm Blue,#4C7D8E,"76,125,142",6550,6,550,False
16-4109TPG,Arona,#859BA6,"133,155,166",6440,6,440,False
17-4412TPG,Smoke Blue,#6A8B95,"106,139,149",6500,6,500,True
17-4111TPG,Citadel,#758A98,"117,138,152",6490,6,490,False
18-4417TPG,Tapestry,#4A6A78,"74,106,120",6610,6,610,False
19-4526TPG,Blue Coral,#2D5C6C,"45,92,108",6670,6,670,False
19-4324TPG,Legion Blue,#385466,"56,84,102",6690,6,690,False
19-4326TPG,Reflecting Pond,#354957,"53,73,87",6730,6,730,False
13-4404TPG,Ice Flow,#C7D3D4,"199,211,212",7250,7,250,False
13-4103TPG,Illusion Blue,#C9D6DD,"201,214,221",6240,6,240,False
14-4306TPG,Cloud Blue,#9DB5B9,"157,181,185",7350,7,350,True
14-4506TPG,Ether,#A2B9BC,"162,185,188",7340,7,340,True
16-4411TPG,Tourmaline,#86A3AC,"134,163,172",6410,6,410,True
16-4114TPG,Stone Blue,#809CA7,"128,156,167",6440,6,440,False
16-4414TPG,Cameo Blue,#78A0AB,"120,160,171",6430,6,430,True
14-4307TPG,Winter Sky,#A5BDCA,"165,189,202",6320,6,320,False
15-4309TPG,Sterling Blue,#9DB9C3,"157,185,195",6340,6,340,False
16-4612TPG,Reef Waters,#6C9EAA,"108,158,170",6440,6,440,True
16-4610TPG,Stillwater,#6DA2AF,"109,162,175",6430,6,430,True
15-4717TPG,Aqua,#69A1B0,"105,161,176",6430,6,430,True
16-5121TPG,Meadowbrook,#5A9AA1,"90,154,161",7460,7,460,True
16-4719TPG,Porcelain,#5A9BA3,"90,155,163",7460,7,460,True
12-4609TPG,Starlight Blue,#B4CFD9,"180,207,217",6270,6,270,False
13-4809TPG,Plume,#A4D1D9,"164,209,217",7270,7,270,True
15-4712TPG,Marine Blue,#6FACB6,"111,172,182",7400,7,400,True
15-4714TPG,Aquarelle,#66ACB5,"102,172,181",7400,7,400,True
15-4715TPG,Aqua Sea,#6CAEB4,"108,174,180",7400,7,400,True
15-5209TPG,Aqua Haze,#84B7BB,"132,183,187",7360,7,360,False
15-5210TPG,Nile Blue,#7AA7AC,"122,167,172",7410,7,410,True
12-4611TPG,Saltwater Slide,#CEE8EF,"206,232,239",6190,6,190,True
13-5411TPG,Aqua-esque,#A6CFD9,"166,207,217",6270,6,270,True
14-4515TPG,Blue Elixir,#8CCDDF,"140,205,223",6290,6,290,True
14-4513TPG,Cabana Blue,#7BB8CB,"123,184,203",6360,6,360,True
14-4511TPG,Gulf Stream,#8DC6D4,"141,198,212",6310,6,310,True
15-4710TPG,Barbados Beach,#64B6C3,"100,182,195",7370,7,370,True
15-4716TPG,Ipanema,#67BDC5,"103,189,197",7350,7,350,True
14-4620TPG,Island Paradise,#95DEE2,"149,222,226",7240,7,240,False
13-4720TPG,Tanager Turquoise,#95DBE5,"149,219,229",7250,7,250,True
14-4812TPG,Aqua Splash,#85D0D1,"133,208,209",7290,7,290,False
13-4810TPG,Limpet Shell,#99DEDF,"153,222,223",7240,7,240,False
14-4710TPG,Tibetan Stone,#83C5CA,"131,197,202",7320,7,320,False
14-4814TPG,Angel Blue,#83C6CF,"131,198,207",7320,7,320,True
14-4615TPG,Antigua Sand,#83C4CF,"131,196,207",7320,7,320,True
14-4618TPG,Waterspout,#94DBE0,"148,219,224",7250,7,250,False
14-4818TPG,Amazonite,#78BBBE,"120,187,190",7350,7,350,False
14-4815TPG,Leisure Time,#80C0C5,"128,192,197",7340,7,340,False
15-4711TPG,Coastal Shade,#6CA9B1,"108,169,177",7410,7,410,True
15-4713TPG,Sea Jet,#56B0BB,"86,176,187",7400,7,400,True
17-4725TPG,Tahitian Teal,#00899C,"0,137,156",7530,7,530,True
18-4631TPG,Exotic Plume,#007384,"0,115,132",7600,7,600,True
17-4928TPG,Lake Blue,#008E9A,"0,142,154",7520,7,520,False
18-4735TPG,Tile Blue,#008D9B,"0,141,155",7520,7,520,True
18-4726TPG,Biscay Bay,#257A88,"37,122,136",7580,7,580,True
17-4724TPG,Pagoda Blue,#2F8293,"47,130,147",6550,6,550,True
18-4728TPG,Harbor Blue,#16737E,"22,115,126",7600,7,600,True
19-4524TPG,Shaded Spruce,#286168,"40,97,104",7660,7,660,True
19-4914TPG,Deep Teal,#30535A,"48,83,90",6700,6,700,True
18-5610TPG,Brittany Blue,#55828A,"85,130,138",7540,7,540,True
18-4718TPG,Hydro,#496C77,"73,108,119",6610,6,610,True
19-4826TPG,Dragonfly,#366470,"54,100,112",6640,6,640,True
18-4522TPG,Colonial Blue,#396A78,"57,106,120",6620,6,620,True
19-4820TPG,Balsam,#436066,"67,96,102",6650,6,650,True
19-4517TPG,Mediterranea,#3A5D62,"58,93,98",7660,7,660,True
19-4726TPG,Atlantic Deep,#32575C,"50,87,92",7690,7,690,True
12-4604TPG,Skylight,#CEE5E3,"206,229,227",7200,7,200,False
12-4607TPG,Pastel Blue,#BDD6D9,"189,214,217",7240,7,240,True
14-4810TPG,Canal Blue,#9AC1C7,"154,193,199",7320,7,320,True
16-5114TPG,Dusty Turquoise,#67A0A3,"103,160,163",7440,7,440,False
17-4818TPG,Bristol Blue,#569195,"86,145,149",7490,7,490,False
17-5117TPG,Green-Blue Slate,#408388,"64,131,136",7540,7,540,False
17-4919TPG,Teal,#4B878B,"75,135,139",7530,7,530,False
13-5306TPG,Icy Morn,#ADD2D0,"173,210,208",7270,7,270,False
13-4909TPG,Blue Light,#A6DDDB,"166,221,219",7240,7,240,False
13-4910TPG,Blue Tint,#9EDADA,"158,218,218",7250,7,250,False
13-5313TPG,Aruba Blue,#85D7D4,"133,215,212",7270,7,270,False
14-4811TPG,Aqua Sky,#7FC9CB,"127,201,203",7310,7,310,False
15-5217TPG,Blue Turquoise,#5BB3B0,"91,179,176",7390,7,390,False
16-5123TPG,Baltic,#329A9F,"50,154,159",7480,7,480,False
11-4607TPG,Diaphonous,#E7F0EF,"231,240,239",7150,7,150,False
11-4606TPG,Ice Castle,#DBEEEF,"219,238,239",7160,7,160,False
12-5208TPG,Mint Julep,#D3EEED,"211,238,237",7170,7,170,False
12-5207TPG,Salt Air,#CCEDEE,"204,237,238",7180,7,180,False
13-4908TPG,Spa Retreat,#B6E7EC,"182,231,236",7200,7,200,True
14-4715TPG,Water Ballet,#9EDEE3,"158,222,227",7240,7,240,False
12-5302TPG,Cooling Oasis,#BCDBDC,"188,219,220",7230,7,230,False
12-5206TPG,Blue Glass,#C5E1E0,"197,225,224",7210,7,210,False
12-5209TPG,Soothing Sea,#C7E9E3,"199,233,227",7190,7,190,False
12-5808TPG,Honeydew,#B8E3D2,"184,227,210",7220,7,220,False
12-5409TPG,Fair Aqua,#BCE5DF,"188,229,223",7210,7,210,False
12-5410TPG,Bleached Aqua,#B2E0DC,"178,224,220",7230,7,230,False
14-4809TPG,Eggshell Blue,#9CC8C6,"156,200,198",7300,7,300,False
13-5309TPG,Pastel Turquoise,#95C5C6,"149,197,198",7310,7,310,False
11-4604TPG,Billowing Sail,#DFE9E6,"223,233,230",7180,7,180,False
12-4305TPG,Spa Blue,#D5E1DF,"213,225,223",7200,7,200,False
12-4805TPG,Wan Blue,#CBDDDE,"203,221,222",7220,7,220,False
12-4610TPG,Whispering Blue,#C8DDDD,"200,221,221",7220,7,220,False
13-4804TPG,Pale Blue,#C5D8D7,"197,216,215",7240,7,240,False
13-4405TPG,Misty Blue,#BDCFCE,"189,207,206",7260,7,260,False
14-4504TPG,Sky Gray,#B7C7C5,"183,199,197",7290,7,290,False
11-4805TPG,Hint of Mint,#DCEBE4,"220,235,228",7170,7,170,False
12-5508TPG,Hushed Green,#D9E9E3,"217,233,227",7180,7,180,False
12-5204TPG,Morning Mist,#CADDD9,"202,221,217",7220,7,220,False
12-5303TPG,Sprout Green,#CAD9D3,"202,217,211",7230,7,230,False
12-4806TPG,Chalk Blue,#C8D8D7,"200,216,215",7230,7,230,False
14-4807TPG,Surf Spray,#ABC4C0,"171,196,192",7300,7,300,False
14-4908TPG,Harbor Gray,#A6C2BB,"166,194,187",7310,7,310,False
15-4707TPG,Blue Haze,#9DB8B8,"157,184,184",7340,7,340,False
15-4706TPG,Gray Mist,#98ADAE,"152,173,174",7380,7,380,False
16-5106TPG,Blue Surf,#8FA9A5,"143,169,165",7400,7,400,False
15-5207TPG,Aquifer,#83ABAD,"131,171,173",7390,7,390,False
16-4712TPG,Mineral Blue,#6F9293,"111,146,147",7480,7,480,False
17-5110TPG,Trellis,#6E8E8D,"110,142,141",7490,7,490,False
17-4911TPG,Arctic,#66888F,"102,136,143",6510,6,510,True
16-4408TPG,Slate,#8B9EA1,"139,158,161",7430,7,430,True
16-4706TPG,Silver Blue,#89999B,"137,153,155",7440,7,440,True
16-4404TPG,Abyss,#8B9D9E,"139,157,158",7430,7,430,False
17-4408TPG,Lead,#77898F,"119,137,143",6500,6,500,True
18-4711TPG,Stormy Sea,#718383,"113,131,131",9520,9,520,False
18-4510TPG,Trooper,#687B7E,"104,123,126",7550,7,550,True
18-4011TPG,Goblin Blue,#607278,"96,114,120",6580,6,580,True
16-5304TPG,Jadeite,#8DA19B,"141,161,155",7420,7,420,False
16-5804TPG,Slate Gray,#8A9792,"138,151,146",9450,9,450,False
17-5107TPG,Chinois Green,#778A86,"119,138,134",9500,9,500,False
16-5806TPG,Green Milieu,#859690,"133,150,144",9450,9,450,False
18-5606TPG,Balsam Green,#5A686A,"90,104,106",7610,7,610,True
18-4612TPG,North Atlantic,#577477,"87,116,119",7580,7,580,True
18-5112TPG,Sea Pine,#516F71,"81,111,113",7600,7,600,False
18-5612TPG,Sagebrush Green,#587876,"88,120,118",7570,7,570,False
18-5410TPG,Silver Pine,#59706E,"89,112,110",7590,7,590,False
18-5308TPG,Blue Spruce,#51716E,"81,113,110",7590,7,590,False
19-4818TPG,Mallard Green,#4C6768,"76,103,104",7620,7,620,False
19-5408TPG,Bistro Green,#3B5855,"59,88,85",7680,7,680,False
19-5030TPG,Sea Moss,#395052,"57,80,82",7710,7,710,False
19-5320TPG,Ponderosa Pine,#324D4D,"50,77,77",7720,7,720,False
19-5226TPG,Everglade,#1F6768,"31,103,104",7640,7,640,False
19-4922TPG,Teal Green,#276A6C,"39,106,108",7630,7,630,False
19-4916TPG,Pacific,#386268,"56,98,104",7650,7,650,True
19-5413TPG,Jasper,#3F6364,"63,99,100",7640,7,640,False
19-5217TPG,Storm,#2E6464,"46,100,100",7650,7,650,False
