pantone,name,hex,rgb,skc,family,shade,shade_range,needs_review,lab_l,lab_a,lab_b
13-0522TPG,Pale Green,#D0CF96,"208,207,150",1274,1,274,浅色调 Tint/Light,False,81.968,-8.592,28.545
13-0550TPG,Lime Punch,#BFD641,"191,214,65",1275,1,275,浅色调 Tint/Light,False,81.594,-26.718,67.21
14-0636TPG,Muted Lime,#D5CD7E,"213,205,126",1276,1,276,浅色调 Tint/Light,False,81.465,-8.465,40.273
13-0752TPG,Lemon,#F0C62D,"240,198,45",1277,1,277,浅色调 Tint/Light,False,81.35,1.061,74.954
13-0759TPG,Solar Power,#F3C44D,"243,196,77",1278,1,278,浅色调 Tint/Light,True,81.332,4.672,63.69
13-0725TPG,Raffia,#DBC986,"219,201,134",1279,1,279,浅色调 Tint/Light,False,81.047,-3.16,35.77
14-0852TPG,Freesia,#F3C336,"243,195,54",1280,1,280,浅色调 Tint/Light,True,80.936,4.181,71.931
14-0745TPG,Incaberry,#E6C823,"230,200,35",1281,1,281,浅色调 Tint/Light,False,80.881,-4.515,76.766
14-0443TPG,Kiwi Colada,#C1D236,"193,210,54",1282,1,282,浅色调 Tint/Light,False,80.57,-24.527,70.033
14-0751TPG,Daisy Daze,#EFC326,"239,195,38",1283,1,283,浅色调 Tint/Light,False,80.474,1.992,76.053
14-0750TPG,Passion Fruit,#E5C634,"229,198,52",1284,1,284,浅色调 Tint/Light,False,80.346,-3.407,71.551
14-0925TPG,Parsnip,#D6C694,"214,198,148",1285,1,285,浅色调 Tint/Light,True,80.08,-1.895,27.138
13-0739TPG,Cream Gold,#E0C568,"224,197,104",1286,1,286,浅色调 Tint/Light,False,80.057,-1.958,49.602
14-0757TPG,Misted Marigold,#E8C338,"232,195,56",1287,1,287,浅色调 Tint/Light,False,79.883,-0.429,69.901
13-0919TPG,Soybean,#D7C49E,"215,196,158",1288,1,288,浅色调 Tint/Light,True,79.839,0.852,21.542
14-0446TPG,Tender Shoots,#BBCF51,"187,207,81",1289,1,289,浅色调 Tint/Light,False,79.491,-23.956,58.625
14-0935TPG,Jojoba,#DEC283,"222,194,131",1290,1,290,浅色调 Tint/Light,True,79.474,1.346,35.325
14-0848TPG,Mimosa,#EBBF57,"235,191,87",1291,1,291,浅色调 Tint/Light,True,79.394,4.499,57.047
13-0532TPG,Celery Green,#C5CA79,"197,202,121",1292,1,292,浅色调 Tint/Light,False,79.324,-13.822,39.814
14-0754TPG,Super Lemon,#E5C049,"229,192,73",1293,1,293,浅色调 Tint/Light,True,78.95,0.635,62.452
14-0627TPG,Shadow Green,#CFC385,"207,195,133",1294,1,294,浅色调 Tint/Light,False,78.456,-4.911,32.713
14-0647TPG,Celery,#D0C456,"208,196,86",1296,1,296,浅色调 Tint/Light,False,78.206,-9.462,55.491
14-0958TPG,Bumblebee,#F0B903,"240,185,3",1298,1,298,浅色调 Tint/Light,False,78.013,7.102,79.911
15-1062TPG,Gold Fusion,#FFB100,"255,177,0",1300,1,300,中间色调 Mid/Standard,True,77.703,17.672,80.779
14-0826TPG,Pampas,#D1BD81,"209,189,129",1307,1,307,中间色调 Mid/Standard,True,77.003,-1.448,32.926
14-0755TPG,Sulphur,#E1BA36,"225,186,54",1308,1,308,中间色调 Mid/Standard,False,76.918,1.171,67.583
14-0837TPG,Misted Yellow,#D9B965,"217,185,101",1313,1,313,中间色调 Mid/Standard,True,76.309,1.158,46.437
15-0533TPG,Linden Green,#C5BF73,"197,191,115",1314,1,314,中间色调 Mid/Standard,False,76.296,-8.848,39.025
15-0549TPG,Fragile Sprout,#BEC338,"190,195,56",1315,1,315,中间色调 Mid/Standard,False,76.231,-18.332,65.148
15-0955TPG,Old Gold,#EEB127,"238,177,39",1316,1,316,中间色调 Mid/Standard,True,75.929,10.987,71.957
14-0626TPG,Dried Moss,#CABB80,"202,187,128",1317,1,317,中间色调 Mid/Standard,False,75.858,-3.308,31.835
14-0425TPG,Beechnut,#BDBE88,"189,190,136",1318,1,318,中间色调 Mid/Standard,False,75.714,-8.989,27.242
15-0635TPG,Snake Eye,#CDBC38,"205,188,56",1319,1,319,中间色调 Mid/Standard,False,75.596,-8.385,64.967
14-1025TPG,Cocoon,#CDB97F,"205,185,127",1320,1,320,中间色调 Mid/Standard,True,75.582,-1.174,32.047
15-0956TPG,Daylily,#EFAF0D,"239,175,13",1321,1,321,中间色调 Mid/Standard,True,75.479,12.004,76.992
15-0543TPG,Apple Green,#BDBD49,"189,189,73",1328,1,328,中间色调 Mid/Standard,False,74.633,-14.758,56.829
13-0757TPG,Calendula,#E0B13A,"224,177,58",1329,1,329,中间色调 Mid/Standard,True,74.572,5.632,63.858
14-0740TPG,Bamboo,#D3B457,"211,180,87",1331,1,331,中间色调 Mid/Standard,True,74.306,0.181,50.698
14-0951TPG,Golden Rod,#E8AC32,"232,172,50",1333,1,333,中间色调 Mid/Standard,True,74.123,11.393,66.652
15-0628TPG,Leek Green,#BFB87E,"191,184,126",1334,1,334,中间色调 Mid/Standard,False,74.103,-6.354,30.406
15-0525TPG,Weeping Willow,#BAB984,"186,185,132",1335,1,335,中间色调 Mid/Standard,False,74.064,-8.084,27.109
14-0434TPG,Green Banana,#B6BB71,"182,187,113",1336,1,336,中间色调 Mid/Standard,False,73.984,-13.033,36.868
16-0838TPG,Mango Mint,#CFB52B,"207,181,43",1337,1,337,中间色调 Mid/Standard,False,73.862,-4.412,67.783
15-0647TPG,Yellow Jasmine,#D1B425,"209,180,37",1338,1,338,中间色调 Mid/Standard,False,73.762,-3.209,69.517
14-0952TPG,Spicy Mustard,#DBAF49,"219,175,73",1339,1,339,中间色调 Mid/Standard,True,73.678,5.305,56.615
15-0646TPG,Warm Olive,#C8B643,"200,182,67",1340,1,340,中间色调 Mid/Standard,False,73.638,-6.859,58.589
15-0538TPG,Green Oasis,#B5BB5C,"181,187,92",1341,1,341,中间色调 Mid/Standard,False,73.635,-15.579,46.876
14-0721TPG,Hemp,#C5B482,"197,180,130",1342,1,342,中间色调 Mid/Standard,True,73.627,-1.368,27.752
14-0758TPG,Hot Spot,#D9B02A,"217,176,42",1343,1,343,中间色调 Mid/Standard,True,73.528,2.532,68.161
14-0445TPG,Bright Chartreuse,#B1BC55,"177,188,85",1344,1,344,中间色调 Mid/Standard,False,73.526,-18.339,49.979
15-0850TPG,Ceylon Yellow,#D5AE41,"213,174,65",1345,1,345,中间色调 Mid/Standard,True,72.762,2.823,58.898
15-0636TPG,Golden Green,#BBB167,"187,177,103",1356,1,356,中间色调 Mid/Standard,False,71.548,-6.884,39.006
15-0523TPG,Winter Pear,#AEB385,"174,179,133",1357,1,357,中间色调 Mid/Standard,False,71.509,-9.47,22.971
15-0954TPG,Symphonic Sunset,#DFA51D,"223,165,29",1358,1,358,中间色调 Mid/Standard,True,71.344,10.632,70.173
15-1132TPG,Fall Leaf,#C8AA6E,"200,170,110",1361,1,361,中间色调 Mid/Standard,True,70.979,2.914,34.915
15-1119TPG,Taos Taupe,#BFAB83,"191,171,131",1363,1,363,中间色调 Mid/Standard,True,70.762,1.176,23.276
15-0719TPG,Silver Fern,#BBAC81,"187,172,129",1364,1,364,中间色调 Mid/Standard,True,70.633,-1.21,24.122
15-0535TPG,Palm,#B1B160,"177,177,96",1365,1,365,中间色调 Mid/Standard,False,70.62,-11.713,41.216
15-0522TPG,Pale Olive Green,#B7AC8A,"183,172,138",1366,1,366,中间色调 Mid/Standard,True,70.461,-1.549,18.951
15-0643TPG,Cress Green,#BCAD48,"188,173,72",1368,1,368,中间色调 Mid/Standard,False,70.209,-6.992,52.452
15-0309TPG,Spray Green,#B2AA97,"178,170,151",1372,1,372,中间色调 Mid/Standard,True,69.788,-0.403,10.828
15-0318TPG,Sage Green,#AFAC87,"175,172,135",1373,1,373,中间色调 Mid/Standard,False,69.731,-5.093,19.474
15-0743TPG,Oil Yellow,#C4A850,"196,168,80",1374,1,374,中间色调 Mid/Standard,True,69.698,-0.347,48.378
15-0751TPG,Lemon Curry,#CEA432,"206,164,50",1375,1,375,中间色调 Mid/Standard,True,69.402,4.405,61.271
15-0548TPG,Citronelle,#B6AC38,"182,172,56",1376,1,376,中间色调 Mid/Standard,False,69.282,-10.036,58.085
15-6410TPG,Moss Gray,#AAA994,"170,169,148",1381,1,381,中间色调 Mid/Standard,False,68.795,-3.363,10.981
15-0531TPG,Sweet Pea,#A5AD6F,"165,173,111",1382,1,382,中间色调 Mid/Standard,False,68.776,-12.826,30.954
15-0513TPG,Eucalyptus,#ADA890,"173,168,144",1383,1,383,中间色调 Mid/Standard,False,68.681,-2.341,13.06
16-0840TPG,Antique Moss,#BEA437,"190,164,55",1389,1,389,中间色调 Mid/Standard,False,67.855,-2.374,57.292
15-0942TPG,Sauterne,#C2A156,"194,161,86",1390,1,390,中间色调 Mid/Standard,True,67.749,3.02,43.128
16-0550TPG,Lentil Sprout,#AEA84E,"174,168,78",1391,1,391,中间色调 Mid/Standard,False,67.691,-9.906,46.511
14-6408TPG,Abbey Stone,#A5A696,"165,166,150",1392,1,392,中间色调 Mid/Standard,False,67.631,-3.269,8.166
16-0952TPG,Nugget Gold,#CB9C31,"203,156,49",1396,1,396,中间色调 Mid/Standard,True,67.05,7.352,59.297
16-0435TPG,Dark Citron,#9CA954,"156,169,84",1400,1,400,中间色调 Mid/Standard,False,66.584,-17.44,41.932
15-0544TPG,Grenoble Green,#A5A728,"165,167,40",1402,1,402,中间色调 Mid/Standard,False,66.36,-15.63,60.566
16-0436TPG,Pickled Pepper,#A0A653,"160,166,83",1405,1,405,中间色调 Mid/Standard,False,66.037,-14.33,41.849
16-0540TPG,Oasis,#A5A451,"165,164,81",1407,1,407,中间色调 Mid/Standard,False,65.861,-11.369,42.73
15-0948TPG,Golden Spice,#C59941,"197,153,65",1408,1,408,中间色调 Mid/Standard,True,65.777,7.164,51.063
16-0748TPG,Gold Flake,#C29926,"194,153,38",1412,1,412,中间色调 Mid/Standard,True,65.274,4.586,61.241
16-0953TPG,Tawny Olive,#C59632,"197,150,50",1416,1,416,中间色调 Mid/Standard,True,64.896,8.014,56.605
16-0518TPG,Gray Green,#A29D7D,"162,157,125",1420,1,420,中间色调 Mid/Standard,False,64.384,-3.577,17.436
15-0542TPG,Pear Liqueur,#A4A02A,"164,160,42",1421,1,421,中间色调 Mid/Standard,False,64.324,-12.35,57.96
16-0545TPG,Split Pea,#A29F4B,"162,159,75",1422,1,422,中间色调 Mid/Standard,False,64.15,-10.542,43.603
16-0946TPG,Honey,#BB9645,"187,150,69",1424,1,424,中间色调 Mid/Standard,True,64.006,4.697,46.956
16-0737TPG,Burnished Gold,#A89B59,"168,155,89",1426,1,426,中间色调 Mid/Standard,False,63.746,-4.537,36.171
16-0430TPG,Fern,#989E68,"152,158,104",1429,1,429,中间色调 Mid/Standard,False,63.449,-11.055,27.547
16-0532TPG,Moss,#9B9B5B,"155,155,91",1436,1,436,中间色调 Mid/Standard,False,62.648,-9.801,33.509
16-0954TPG,Arrowwood,#BD8F32,"189,143,50",1439,1,439,中间色调 Mid/Standard,True,62.25,8.312,53.707
16-0543TPG,Golden Lime,#9C9A40,"156,154,64",1440,1,440,中间色调 Mid/Standard,False,62.126,-11.377,46.412
16-0541TPG,Green Envy,#A4963A,"164,150,58",1445,1,445,中间色调 Mid/Standard,False,61.664,-6.154,48.852
16-0742TPG,Green Sulphur,#B0913F,"176,145,63",1446,1,446,中间色调 Mid/Standard,True,61.517,2.205,46.73
17-0839TPG,Golden Palm,#AF9130,"175,145,48",1448,1,448,中间色调 Mid/Standard,True,61.29,0.886,53.091
16-0847TPG,Olive Oil,#AC9041,"172,144,65",1452,1,452,中间色调 Mid/Standard,True,60.87,1.126,44.947
16-0526TPG,Cedar,#979569,"151,149,105",1453,1,453,中间色调 Mid/Standard,False,60.865,-6.491,23.569
16-0544TPG,Camping Gear,#9A933C,"154,147,60",1460,1,460,中间色调 Mid/Standard,False,59.947,-8.817,45.814
16-0421TPG,Sage,#8F936F,"143,147,111",1462,1,462,中间色调 Mid/Standard,False,59.757,-7.768,18.63
16-0531TPG,Perfect Pear,#949049,"148,144,73",1471,1,471,中间色调 Mid/Standard,False,58.718,-8.735,37.908
18-0540TPG,Lima Bean Green,#89923C,"137,146,60",1476,1,476,中间色调 Mid/Standard,False,58.229,-15.72,43.509
17-0525TPG,Mosstone,#8B8D68,"139,141,104",1481,1,481,中间色调 Mid/Standard,False,57.596,-7.141,19.558
17-0535TPG,Green Olive,#8E8B5B,"142,139,91",1486,1,486,中间色调 Mid/Standard,False,57.048,-6.586,26.112
16-0634TPG,Evergreen Sprig,#90894C,"144,137,76",1492,1,492,中间色调 Mid/Standard,False,56.43,-6.358,33.488
18-0525TPG,Iguana,#80865E,"128,134,94",1509,1,509,中间色调 Mid/Standard,False,54.499,-9.243,20.855
18-0538TPG,Woodbine,#82853E,"130,133,62",1515,1,515,中间色调 Mid/Standard,False,53.888,-11.666,37.415
18-0537TPG,Golden Cypress,#82853A,"130,133,58",1516,1,516,中间色调 Mid/Standard,False,53.843,-12.025,39.363
18-0530TPG,Going Green,#7F8545,"127,133,69",1517,1,517,中间色调 Mid/Standard,False,53.725,-12.274,33.545
17-0618TPG,Mermaid,#817E6A,"129,126,106",1527,1,527,中间色调 Mid/Standard,False,52.542,-2.494,11.316
18-0324TPG,Calliste Green,#7B8059,"123,128,89",1529,1,529,中间色调 Mid/Standard,False,52.254,-8.72,20.608
17-0530TPG,Guacamole,#7D7F44,"125,127,68",1533,1,533,中间色调 Mid/Standard,False,51.788,-9.977,31.67
17-0529TPG,Cardamom Seed,#7A7A40,"122,122,64",1549,1,549,中间色调 Mid/Standard,False,50.01,-8.961,31.579
18-0435TPG,Calla Green,#707647,"112,118,71",1567,1,567,中间色调 Mid/Standard,False,48.079,-10.284,25.137
18-0622TPG,Olive Drab,#777352,"119,115,82",1568,1,568,中间色调 Mid/Standard,False,47.998,-4.091,18.865
18-0527TPG,Olive Branch,#74714E,"116,113,78",1576,1,576,中间色调 Mid/Standard,False,47.071,-4.798,19.895
18-0428TPG,Peat Moss,#717244,"113,114,68",1577,1,577,中间色调 Mid/Standard,False,46.926,-7.988,25.365
18-0426TPG,Capulet Olive,#6D7057,"109,112,87",1582,1,582,中间色调 Mid/Standard,False,46.349,-5.816,13.555
18-0521TPG,Burnt Olive,#706E5C,"112,110,92",1584,1,584,中间色调 Mid/Standard,False,46.136,-2.583,10.339
18-0529TPG,Sphagnum,#6C6F4E,"108,111,78",1587,1,587,中间色调 Mid/Standard,False,45.781,-7.08,18.048
18-0220TPG,Mayfly,#6B6D50,"107,109,80",1593,1,593,中间色调 Mid/Standard,False,45.14,-6.054,15.998
18-0430TPG,Avocado,#6B6947,"107,105,71",1605,1,605,深色调 Deep/Dark,False,43.776,-5.078,19.45
18-0523TPG,Winter Moss,#60614C,"96,97,76",1635,1,635,深色调 Deep/Dark,False,40.505,-4.384,11.882
19-0512TPG,Ivy Green,#605E51,"96,94,81",1642,1,642,深色调 Deep/Dark,False,39.726,-1.727,7.749
11-1306TPG,Cream Pink,#F2E2D8,"242,226,216",2182,2,182,浅色调 Tint/Light,False,90.884,3.797,6.843
11-0110TPG,Buttercream,#F0E3CE,"240,227,206",2183,2,183,浅色调 Tint/Light,False,90.744,0.997,11.844
11-1305TPG,Angel Wing,#F3E1D8,"243,225,216",2184,2,184,浅色调 Tint/Light,False,90.718,4.663,6.614
11-0809TPG,Ecru,#F2E1CD,"242,225,205",2186,2,186,浅色调 Tint/Light,False,90.385,2.583,11.877
11-0907TPG,Pearled Ivory,#EFE1CE,"239,225,206",2188,2,188,浅色调 Tint/Light,False,90.164,1.669,11.008
12-1009TPG,Vanilla Cream,#F9DDCA,"249,221,202",2191,2,191,浅色调 Tint/Light,False,89.915,6.706,12.858
12-1105TPG,Salsa Rosa,#F1DDD3,"241,221,211",2195,2,195,浅色调 Tint/Light,False,89.448,5.227,7.386
12-1110TPG,Crème de Pêche,#F8DBC9,"248,219,201",2196,2,196,浅色调 Tint/Light,False,89.317,7.231,12.523
12-0710TPG,Shortbread,#EFDEC3,"239,222,195",2197,2,197,浅色调 Tint/Light,False,89.175,1.541,15.355
12-1107TPG,Peach Dust,#F2DBCC,"242,219,204",2200,2,200,浅色调 Tint/Light,False,88.876,5.525,10.251
12-0714TPG,Cornhusk,#F4DBB2,"244,219,178",2203,2,203,浅色调 Tint/Light,False,88.501,2.546,23.345
12-1209TPG,Soft Pink,#F2D9CC,"242,217,204",2204,2,204,浅色调 Tint/Light,False,88.383,6.561,9.547
13-1026TPG,Creampuff,#FFD4B1,"255,212,177",2210,2,210,浅色调 Tint/Light,False,87.739,10.158,22.97
12-1006TPG,Mother of Pearl,#EBD9C6,"235,217,198",2211,2,211,浅色调 Tint/Light,False,87.663,3.128,11.596
12-0811TPG,Dawn,#F1D7BA,"241,215,186",2213,2,213,浅色调 Tint/Light,False,87.411,4.585,17.615
12-0912TPG,Tender Peach,#F8D4B4,"248,212,180",2215,2,215,浅色调 Tint/Light,False,87.164,7.921,20.508
12-1008TPG,Linen,#EFD6C0,"239,214,192",2216,2,216,浅色调 Tint/Light,False,87.12,5.232,14.029
12-0813TPG,Autumn Blonde,#F2D6B3,"242,214,179",2217,2,217,浅色调 Tint/Light,False,87.108,4.51,20.873
13-1025TPG,Impala,#FDD497,"253,212,151",2218,2,218,浅色调 Tint/Light,False,87.098,6.367,35.532
12-0915TPG,Pale Peach,#FCD0B8,"252,208,184",2220,2,220,浅色调 Tint/Light,False,86.638,12.02,17.729
12-0911TPG,Nude,#F3D3B7,"243,211,183",2221,2,221,浅色调 Tint/Light,False,86.536,6.982,17.992
13-1031TPG,Apricot Sherbet,#FDD19C,"253,209,156",2222,2,222,浅色调 Tint/Light,False,86.448,8.461,32.104
13-0814TPG,Summer Melon,#EAD6AF,"234,214,175",2223,2,223,浅色调 Tint/Light,False,86.347,0.98,21.806
13-1405TPG,Shell,#E6D5C8,"230,213,200",2224,2,224,浅色调 Tint/Light,False,86.297,3.725,8.537
12-0917TPG,Bleached Apricot,#FCCFAD,"252,207,173",2225,2,225,浅色调 Tint/Light,False,86.177,11.12,22.87
13-1010TPG,Gray Sand,#ECD4B6,"236,212,182",2226,2,226,浅色调 Tint/Light,False,86.156,3.729,17.896
12-0817TPG,Apricot Gelato,#F0D4A3,"240,212,163",2227,2,227,浅色调 Tint/Light,False,86.136,2.726,27.856
12-0807TPG,Sun Kiss,#ECD3BC,"236,211,188",2228,2,228,浅色调 Tint/Light,False,86.033,5.108,14.566
12-0910TPG,Lamb's Wool,#EAD4B3,"234,212,179",2229,2,229,浅色调 Tint/Light,False,85.924,2.566,19.124
12-1206TPG,Silver Peony,#EAD2C6,"234,210,198",2230,2,230,浅色调 Tint/Light,False,85.838,6.408,8.982
13-0941TPG,Banana Cream,#FFD075,"255,208,117",2231,2,231,浅色调 Tint/Light,False,85.836,6.061,50.935
12-1011TPG,Peach Purée,#F3D0B6,"243,208,182",2232,2,232,浅色调 Tint/Light,False,85.779,8.406,17.46
12-0822TPG,Golden Fleece,#F6D09D,"246,208,157",2233,2,233,浅色调 Tint/Light,False,85.575,6.385,30.308
12-0913TPG,Alesan,#F4CFB2,"244,207,178",2234,2,234,浅色调 Tint/Light,False,85.542,8.758,19.251
12-1005TPG,Novelle Peach,#E7D2BB,"231,210,187",2235,2,235,浅色调 Tint/Light,False,85.338,3.65,14.051
12-0709TPG,Macadamia,#E7D2BA,"231,210,186",2236,2,236,浅色调 Tint/Light,False,85.316,3.502,14.549
12-1007TPG,Pastel Rose Tan,#E8D0BB,"232,208,187",2237,2,237,浅色调 Tint/Light,False,84.923,5.058,13.478
13-1008TPG,Bleached Sand,#E0D1B7,"224,209,183",2240,2,240,浅色调 Tint/Light,False,84.416,1.01,14.781
13-0935TPG,Flax,#FFC97E,"255,201,126",2242,2,242,浅色调 Tint/Light,False,84.248,10.426,44.574
13-1017TPG,Almond Cream,#F4CAA8,"244,202,168",2243,2,243,浅色调 Tint/Light,False,84.124,10.07,22.557
13-0945TPG,Pale Marigold,#FFC867,"255,200,103",2246,2,246,浅色调 Tint/Light,False,83.732,9.154,55.116
13-1019TPG,Cream Blush,#FAC69D,"250,198,157",2248,2,248,浅色调 Tint/Light,False,83.521,13.135,27.612
13-1114TPG,Bellini,#F4C7AB,"244,199,171",2249,2,249,浅色调 Tint/Light,False,83.455,12.021,20.048
13-1104TPG,Sheer Bliss,#DFCDBC,"223,205,188",2250,2,250,浅色调 Tint/Light,False,83.433,3.495,10.727
14-1108TPG,Wood Ash,#DECDB1,"222,205,177",2252,2,252,浅色调 Tint/Light,False,83.109,1.466,16.095
13-1030TPG,Sunburst,#FAC58C,"250,197,140",2253,2,253,浅色调 Tint/Light,False,82.995,11.831,35.764
13-1308TPG,Brazilian Sand,#DDCCB7,"221,204,183",2254,2,254,浅色调 Tint/Light,False,82.902,2.519,12.607
13-0940TPG,Sunset Gold,#F9C66D,"249,198,109",2255,2,255,浅色调 Tint/Light,False,82.719,8.174,50.931
13-1023TPG,Peach Fuzz,#FFC196,"255,193,150",2256,2,256,浅色调 Tint/Light,False,82.703,16.909,30.271
13-1109TPG,Bisque,#EBC6B0,"235,198,176",2258,2,258,浅色调 Tint/Light,False,82.479,9.832,15.909
13-1020TPG,Apricot Ice,#FCC19A,"252,193,154",2259,2,259,浅色调 Tint/Light,False,82.471,16.183,27.807
14-1120TPG,Apricot Illusion,#E9C7A4,"233,199,164",2260,2,260,浅色调 Tint/Light,False,82.3,6.944,21.999
13-1006TPG,Crème Brûlée,#DACBB2,"218,203,178",2261,2,261,浅色调 Tint/Light,False,82.289,1.182,14.364
13-1009TPG,Biscotti,#DCCAA9,"220,202,169",2262,2,262,浅色调 Tint/Light,False,82.013,1.133,18.779
13-1108TPG,Cream Tan,#E3C6B4,"227,198,180",2263,2,263,浅色调 Tint/Light,False,81.847,7.428,12.784
13-1022TPG,Caramel Cream,#F3C29A,"243,194,154",2264,2,264,浅色调 Tint/Light,False,81.824,12.181,26.783
13-1024TPG,Buff,#EBC594,"235,197,148",2265,2,265,浅色调 Tint/Light,False,81.694,6.805,29.627
14-1225TPG,Beach Sand,#F8BF9A,"248,191,154",2266,2,266,浅色调 Tint/Light,False,81.596,15.688,26.557
14-0847TPG,Buff Yellow,#F2C471,"242,196,113",2267,2,267,浅色调 Tint/Light,False,81.594,6.676,47.472
14-1128TPG,Buff Orange,#FFBE7B,"255,190,123",2268,2,268,浅色调 Tint/Light,False,81.577,15.893,42.752
13-1016TPG,Wheat,#E2C6A5,"226,198,165",2269,2,269,浅色调 Tint/Light,False,81.443,4.938,20.189
13-0932TPG,Cornsilk,#ECC478,"236,196,120",2270,2,270,浅色调 Tint/Light,False,81.111,4.844,43.273
13-1011TPG,Ivory Cream,#DFC5AC,"223,197,172",2271,2,271,浅色调 Tint/Light,False,81.072,5.306,15.909
14-1119TPG,Winter Wheat,#E4C49D,"228,196,157",2272,2,272,浅色调 Tint/Light,False,80.966,5.704,23.8
13-0947TPG,Banana,#FDBE56,"253,190,86",2273,2,273,浅色调 Tint/Light,False,80.953,12.454,59.72
13-1027TPG,Apricot Cream,#F4BF86,"244,191,134",2274,2,274,浅色调 Tint/Light,False,80.861,11.997,35.977
13-1013TPG,Appleblossom,#E3C3A5,"227,195,165",2275,2,275,浅色调 Tint/Light,False,80.783,6.895,19.289
13-1012TPG,Frosted Almond,#D9C4AB,"217,196,171",2277,2,277,浅色调 Tint/Light,False,80.277,3.445,15.251
14-1210TPG,Shifting Sand,#D8C4AC,"216,196,172",2278,2,278,浅色调 Tint/Light,False,80.213,3.219,14.614
13-1014TPG,Mellow Buff,#E0C2A0,"224,194,160",2279,2,279,浅色调 Tint/Light,False,80.163,5.611,21.05
14-0936TPG,Sahara Sun,#E1C289,"225,194,137",2281,2,281,浅色调 Tint/Light,False,79.841,3.196,32.745
13-1125TPG,Peach Quartz,#F5B995,"245,185,149",2282,2,282,浅色调 Tint/Light,False,79.775,17.121,26.694
13-1015TPG,Honey Peach,#DEC19C,"222,193,156",2283,2,283,浅色调 Tint/Light,False,79.655,4.845,22.448
14-1051TPG,Warm Apricot,#FFB762,"255,183,98",2284,2,284,浅色调 Tint/Light,False,79.622,17.664,52.742
14-1113TPG,Marzipan,#DAC29B,"218,194,155",2285,2,285,浅色调 Tint/Light,False,79.533,2.65,22.755
13-0939TPG,Golden Cream,#F1BC69,"241,188,105",2286,2,286,浅色调 Tint/Light,False,79.438,9.813,48.776
13-0942TPG,Amber Yellow,#F9B95C,"249,185,92",2287,2,287,浅色调 Tint/Light,False,79.394,13.771,55.146
14-1231TPG,Peach Cobbler,#FFB482,"255,180,130",2288,2,288,浅色调 Tint/Light,False,79.339,21.738,36.312
12-0921TPG,Golden Straw,#E5BD8E,"229,189,142",2289,2,289,浅色调 Tint/Light,False,79.046,7.968,29.143
13-1018TPG,Desert Dust,#E3BD8F,"227,189,143",2290,2,290,浅色调 Tint/Light,False,78.875,7.297,28.354
14-1135TPG,Salmon Buff,#FFB17F,"255,177,127",2292,2,292,浅色调 Tint/Light,False,78.602,23.039,36.928
14-0955TPG,Citrus,#FEB236,"254,178,54",2298,2,298,浅色调 Tint/Light,False,77.983,17.688,69.665
14-1110TPG,Boulder,#D1BE9A,"209,190,154",2300,2,300,中间色调 Mid/Standard,False,77.707,1.167,20.656
14-1217TPG,Amberlight,#DEB99C,"222,185,156",2301,2,301,中间色调 Mid/Standard,False,77.656,9.079,19.698
14-1230TPG,Apricot Wash,#F6B088,"246,176,136",2302,2,302,中间色调 Mid/Standard,False,77.534,20.879,30.616
14-1112TPG,Pebble,#D2BC9D,"210,188,157",2304,2,304,中间色调 Mid/Standard,False,77.343,3.023,18.56
14-1052TPG,Kumquat,#FCAF5A,"252,175,90",2305,2,305,中间色调 Mid/Standard,False,77.34,20.119,53.857
14-1064TPG,Saffron,#FFAF12,"255,175,18",2306,2,306,中间色调 Mid/Standard,False,77.262,18.873,78.385
15-1218TPG,Semolina,#D1BC9D,"209,188,157",2307,2,307,中间色调 Mid/Standard,False,77.255,2.641,18.425
14-1050TPG,Marigold,#FEAE51,"254,174,81",2308,2,308,中间色调 Mid/Standard,False,77.246,20.949,57.982
15-1319TPG,Almost Apricot,#E6B49B,"230,180,155",2309,2,309,中间色调 Mid/Standard,False,77.182,14.687,19.701
15-1145TPG,Chamois,#F6B066,"246,176,102",2310,2,310,中间色调 Mid/Standard,False,77.045,17.942,47.529
14-1241TPG,Orange Chiffon,#FAAC7E,"250,172,126",2311,2,311,中间色调 Mid/Standard,False,76.884,23.602,35.131
